competitor_id,region_id,brand_name,showroom_count,market_share_pct,popular_models,service_centers
COMP01464,RG0163,Ola Electric,5,10.93,"S1 Pro, S1 Air",6
COMP01465,RG0163,Ather Energy,1,0.92,"450X, Rizta",1
COMP01466,RG0163,TVS,4,9.95,"iQube, X",6
COMP01467,RG0163,Bajaj Auto,4,9.39,"Chetak, GoGo",5
COMP01468,RG0164,Tata Motors,11,26.91,"Nexon EV, Tiago EV, Punch EV",19
COMP01469,RG0164,MG Motor,11,26.54,"ZS EV, Comet EV",14
COMP01470,RG0164,Mahindra Electric,7,16.73,"XUV400, BE 6",12
COMP01471,RG0164,BYD,2,5.17,"Atto 3, Seal",3
COMP01472,RG0164,Hyundai,3,7.45,"Kona Electric, Ioniq 5",5
COMP01473,RG0164,Ola Electric,1,3.61,"S1 Pro, S1 Air",2
COMP01474,RG0164,Ather Energy,1,2.06,"450X, Rizta",1
COMP01475,RG0164,TVS,2,5.5,"iQube, X",3
COMP01476,RG0164,Bajaj Auto,2,6.03,"Chetak, GoGo",3
COMP01477,RG0165,Tata Motors,1,3.19,"Nexon EV, Tiago EV, Punch EV",2
COMP01478,RG0165,MG Motor,5,12.43,"ZS EV, Comet EV",7
COMP01479,RG0165,Mahindra Electric,6,15.12,"XUV400, BE 6",10
COMP01480,RG0165,BYD,4,10.39,"Atto 3, Seal",6
COMP01481,RG0165,Hyundai,6,13.72,"Kona Electric, Ioniq 5",9
COMP01482,RG0165,Ola Electric,9,21.42,"S1 Pro, S1 Air",12
COMP01483,RG0165,Ather Energy,1,1.09,"450X, Rizta",1
COMP01484,RG0165,TVS,8,19.12,"iQube, X",10
COMP01485,RG0165,Bajaj Auto,1,3.52,"Chetak, GoGo",2
COMP01486,RG0166,Tata Motors,10,23.55,"Nexon EV, Tiago EV, Punch EV",16
COMP01487,RG0166,MG Motor,1,1.68,"ZS EV, Comet EV",1
COMP01488,RG0166,Mahindra Electric,3,7.32,"XUV400, BE 6",5
COMP01489,RG0166,BYD,7,15.97,"Atto 3, Seal",9
COMP01490,RG0166,Hyundai,6,15.0,"Kona Electric, Ioniq 5",10
COMP01491,RG0166,Ola Electric,3,6.88,"S1 Pro, S1 Air",4
COMP01492,RG0166,Ather Energy,2,6.07,"450X, Rizta",3
COMP01493,RG0166,TVS,2,4.32,"iQube, X",2
COMP01494,RG0166,Bajaj Auto,8,19.21,"Chetak, GoGo",10
COMP01495,RG0167,Tata Motors,26,31.28,"Nexon EV, Tiago EV, Punch EV",47
COMP01496,RG0167,MG Motor,5,5.92,"ZS EV, Comet EV",7
COMP01497,RG0167,Mahindra Electric,8,9.73,"XUV400, BE 6",15
COMP01498,RG0167,BYD,3,3.06,"Atto 3, Seal",4
COMP01499,RG0167,Hyundai,8,9.68,"Kona Electric, Ioniq 5",14
COMP01500,RG0167,Ola Electric,13,15.98,"S1 Pro, S1 Air",19
COMP01501,RG0167,Ather Energy,6,7.19,"450X, Rizta",8
COMP01502,RG0167,TVS,8,9.92,"iQube, X",12
COMP01503,RG0167,Bajaj Auto,6,7.24,"Chetak, GoGo",8
COMP01504,RG0168,Tata Motors,10,18.74,"Nexon EV, Tiago EV, Punch EV",18
COMP01505,RG0168,MG Motor,5,9.89,"ZS EV, Comet EV",7
COMP01506,RG0168,Mahindra Electric,5,8.96,"XUV400, BE 6",9
COMP01507,RG0168,BYD,3,6.06,"Atto 3, Seal",5
COMP01508,RG0168,Hyundai,8,15.68,"Kona Electric, Ioniq 5",15
COMP01509,RG0168,Ola Electric,15,27.41,"S1 Pro, S1 Air",20
COMP01510,RG0168,Ather Energy,1,1.81,"450X, Rizta",1
COMP01511,RG0168,TVS,4,7.86,"iQube, X",6
COMP01512,RG0168,Bajaj Auto,2,3.59,"Chetak, GoGo",3
COMP01513,RG0169,Tata Motors,7,14.07,"Nexon EV, Tiago EV, Punch EV",13
COMP01514,RG0169,MG Motor,4,8.09,"ZS EV, Comet EV",6
COMP01515,RG0169,Mahindra Electric,8,14.46,"XUV400, BE 6",14
COMP01516,RG0169,BYD,5,9.6,"Atto 3, Seal",7
COMP01517,RG0169,Hyundai,5,10.27,"Kona Electric, Ioniq 5",10
COMP01518,RG0169,Ola Electric,7,13.94,"S1 Pro, S1 Air",10
COMP01519,RG0169,Ather Energy,1,2.0,"450X, Rizta",1
COMP01520,RG0169,TVS,5,9.72,"iQube, X",7
COMP01521,RG0169,Bajaj Auto,9,17.85,"Chetak, GoGo",13
COMP01522,RG0170,Tata Motors,7,12.29,"Nexon EV, Tiago EV, Punch EV",12
COMP01523,RG0170,MG Motor,1,1.95,"ZS EV, Comet EV",1
COMP01524,RG0170,Mahindra Electric,15,27.85,"XUV400, BE 6",27
COMP01525,RG0170,BYD,2,2.85,"Atto 3, Seal",2
COMP01526,RG0170,Hyundai,4,7.4,"Kona Electric, Ioniq 5",7
COMP01527,RG0170,Ola Electric,10,19.49,"S1 Pro, S1 Air",15
COMP01528,RG0170,Ather Energy,1,2.07,"450X, Rizta",2
COMP01529,RG0170,TVS,10,19.66,"iQube, X",15
COMP01530,RG0170,Bajaj Auto,3,6.44,"Chetak, GoGo",5
COMP01531,RG0171,Tata Motors,7,13.65,"Nexon EV, Tiago EV, Punch EV",13
COMP01532,RG0171,MG Motor,2,4.34,"ZS EV, Comet EV",3
COMP01533,RG0171,Mahindra Electric,5,8.99,"XUV400, BE 6",9
COMP01534,RG0171,BYD,8,16.02,"Atto 3, Seal",12
COMP01535,RG0171,Hyundai,4,7.81,"Kona Electric, Ioniq 5",7
COMP01536,RG0171,Ola Electric,13,25.2,"S1 Pro, S1 Air",19
COMP01537,RG0171,Ather Energy,4,7.25,"450X, Rizta",5
COMP01538,RG0171,TVS,6,10.88,"iQube, X",8
COMP01539,RG0171,Bajaj Auto,3,5.86,"Chetak, GoGo",4
COMP01540,RG0172,Tata Motors,14,26.84,"Nexon EV, Tiago EV, Punch EV",26
COMP01541,RG0172,MG Motor,7,13.76,"ZS EV, Comet EV",10
COMP01542,RG0172,Mahindra Electric,8,15.49,"XUV400, BE 6",15
COMP01543,RG0172,BYD,3,5.42,"Atto 3, Seal",4
COMP01544,RG0172,Hyundai,1,2.29,"Kona Electric, Ioniq 5",2
COMP01545,RG0172,Ola Electric,5,8.69,"S1 Pro, S1 Air",6
COMP01546,RG0172,Ather Energy,4,7.38,"450X, Rizta",6
COMP01547,RG0172,TVS,5,9.66,"iQube, X",7
COMP01548,RG0172,Bajaj Auto,6,10.47,"Chetak, GoGo",8
COMP01549,RG0173,Tata Motors,7,13.53,"Nexon EV, Tiago EV, Punch EV",13
COMP01550,RG0173,MG Motor,2,3.42,"ZS EV, Comet EV",3
COMP01551,RG0173,Mahindra Electric,2,4.51,"XUV400, BE 6",4
COMP01552,RG0173,BYD,1,1.44,"Atto 3, Seal",1
COMP01553,RG0173,Hyundai,7,12.58,"Kona Electric, Ioniq 5",12
COMP01554,RG0173,Ola Electric,11,20.84,"S1 Pro, S1 Air",16
COMP01555,RG0173,Ather Energy,16,29.91,"450X, Rizta",22
COMP01556,RG0173,TVS,3,5.89,"iQube, X",4
COMP01557,RG0173,Bajaj Auto,4,7.88,"Chetak, GoGo",6
COMP01558,RG0174,Tata Motors,11,19.85,"Nexon EV, Tiago EV, Punch EV",19
COMP01559,RG0174,MG Motor,8,14.19,"ZS EV, Comet EV",11
COMP01560,RG0174,Mahindra Electric,4,6.79,"XUV400, BE 6",6
COMP01561,RG0174,BYD,4,8.27,"Atto 3, Seal",6
COMP01562,RG0174,Hyundai,3,5.77,"Kona Electric, Ioniq 5",6
COMP01563,RG0174,Ola Electric,5,9.05,"S1 Pro, S1 Air",7
COMP01564,RG0174,Ather Energy,1,2.8,"450X, Rizta",2
COMP01565,RG0174,TVS,8,14.39,"iQube, X",11
COMP01566,RG0174,Bajaj Auto,10,18.89,"Chetak, GoGo",14
COMP01567,RG0175,Tata Motors,15,28.42,"Nexon EV, Tiago EV, Punch EV",27
COMP01568,RG0175,MG Motor,4,7.66,"ZS EV, Comet EV",6
COMP01569,RG0175,Mahindra Electric,3,5.72,"XUV400, BE 6",5
COMP01570,RG0175,BYD,10,17.94,"Atto 3, Seal",13
COMP01571,RG0175,Hyundai,7,13.12,"Kona Electric, Ioniq 5",13
COMP01572,RG0175,Ola Electric,1,1.82,"S1 Pro, S1 Air",1
COMP01573,RG0175,Ather Energy,5,8.64,"450X, Rizta",6
COMP01574,RG0175,TVS,7,13.92,"iQube, X",10
COMP01575,RG0175,Bajaj Auto,1,2.76,"Chetak, GoGo",2
COMP01576,RG0176,Tata Motors,29,31.39,"Nexon EV, Tiago EV, Punch EV",53
COMP01577,RG0176,MG Motor,5,5.5,"ZS EV, Comet EV",7
COMP01578,RG0176,Mahindra Electric,8,8.81,"XUV400, BE 6",15
COMP01579,RG0176,BYD,5,4.98,"Atto 3, Seal",7
COMP01580,RG0176,Hyundai,6,6.14,"Kona Electric, Ioniq 5",10
COMP01581,RG0176,Ola Electric,6,6.82,"S1 Pro, S1 Air",9
COMP01582,RG0176,Ather Energy,17,19.22,"450X, Rizta",25
COMP01583,RG0176,TVS,8,8.51,"iQube, X",11
COMP01584,RG0176,Bajaj Auto,8,8.63,"Chetak, GoGo",11
COMP01585,RG0177,Tata Motors,22,24.05,"Nexon EV, Tiago EV, Punch EV",41
COMP01586,RG0177,MG Motor,17,18.46,"ZS EV, Comet EV",24
COMP01587,RG0177,Mahindra Electric,6,6.82,"XUV400, BE 6",12
COMP01588,RG0177,BYD,10,11.05,"Atto 3, Seal",15
COMP01589,RG0177,Hyundai,4,4.53,"Kona Electric, Ioniq 5",8
COMP01590,RG0177,Ola Electric,8,9.32,"S1 Pro, S1 Air",12
COMP01591,RG0177,Ather Energy,1,1.32,"450X, Rizta",2
COMP01592,RG0177,TVS,8,8.5,"iQube, X",11
COMP01593,RG0177,Bajaj Auto,15,15.95,"Chetak, GoGo",21
COMP01594,RG0178,Tata Motors,18,30.25,"Nexon EV, Tiago EV, Punch EV",33
COMP01595,RG0178,MG Motor,6,10.59,"ZS EV, Comet EV",9
COMP01596,RG0178,Mahindra Electric,1,2.19,"XUV400, BE 6",2
COMP01597,RG0178,BYD,3,4.57,"Atto 3, Seal",4
COMP01598,RG0178,Hyundai,5,9.28,"Kona Electric, Ioniq 5",10
COMP01599,RG0178,Ola Electric,1,2.51,"S1 Pro, S1 Air",2
COMP01600,RG0178,Ather Energy,1,0.61,"450X, Rizta",1
COMP01601,RG0178,TVS,13,22.43,"iQube, X",19
COMP01602,RG0178,Bajaj Auto,10,17.57,"Chetak, GoGo",15
COMP01603,RG0179,Tata Motors,15,26.45,"Nexon EV, Tiago EV, Punch EV",29
COMP01604,RG0179,MG Motor,11,18.38,"ZS EV, Comet EV",16
COMP01605,RG0179,Mahindra Electric,3,5.1,"XUV400, BE 6",6
COMP01606,RG0179,BYD,2,3.78,"Atto 3, Seal",3
COMP01607,RG0179,Hyundai,8,13.0,"Kona Electric, Ioniq 5",14
COMP01608,RG0179,Ola Electric,7,12.91,"S1 Pro, S1 Air",11
COMP01609,RG0179,Ather Energy,1,0.83,"450X, Rizta",1
COMP01610,RG0179,TVS,6,9.5,"iQube, X",8
COMP01611,RG0179,Bajaj Auto,6,10.05,"Chetak, GoGo",9
COMP01612,RG0180,Tata Motors,13,22.91,"Nexon EV, Tiago EV, Punch EV",25
COMP01613,RG0180,MG Motor,6,9.85,"ZS EV, Comet EV",8
COMP01614,RG0180,Mahindra Electric,14,24.4,"XUV400, BE 6",26
COMP01615,RG0180,BYD,3,4.53,"Atto 3, Seal",4
COMP01616,RG0180,Hyundai,2,2.77,"Kona Electric, Ioniq 5",3
COMP01617,RG0180,Ola Electric,12,20.55,"S1 Pro, S1 Air",17
COMP01618,RG0180,Ather Energy,3,5.99,"450X, Rizta",5
COMP01619,RG0180,TVS,3,5.47,"iQube, X",5
COMP01620,RG0180,Bajaj Auto,2,3.53,"Chetak, GoGo",3
COMP01621,RG0181,Tata Motors,8,14.35,"Nexon EV, Tiago EV, Punch EV",16
COMP01622,RG0181,MG Motor,4,7.12,"ZS EV, Comet EV",6
COMP01623,RG0181,Mahindra Electric,3,4.6,"XUV400, BE 6",5
COMP01624,RG0181,BYD,1,0.48,"Atto 3, Seal",1
COMP01625,RG0181,Hyundai,4,6.83,"Kona Electric, Ioniq 5",7
COMP01626,RG0181,Ola Electric,9,15.5,"S1 Pro, S1 Air",13
COMP01627,RG0181,Ather Energy,9,15.92,"450X, Rizta",13
COMP01628,RG0181,TVS,9,15.76,"iQube, X",13
COMP01629,RG0181,Bajaj Auto,11,19.44,"Chetak, GoGo",16
COMP01630,RG0182,Tata Motors,5,8.35,"Nexon EV, Tiago EV, Punch EV",9
COMP01631,RG0182,MG Motor,6,10.99,"ZS EV, Comet EV",9
COMP01632,RG0182,Mahindra Electric,9,15.47,"XUV400, BE 6",17
COMP01633,RG0182,BYD,7,11.74,"Atto 3, Seal",10
COMP01634,RG0182,Hyundai,5,8.37,"Kona Electric, Ioniq 5",9
COMP01635,RG0182,Ola Electric,5,9.21,"S1 Pro, S1 Air",8
COMP01636,RG0182,Ather Energy,7,11.49,"450X, Rizta",10
COMP01637,RG0182,TVS,6,10.18,"iQube, X",9
COMP01638,RG0182,Bajaj Auto,8,14.2,"Chetak, GoGo",12
COMP01639,RG0183,Tata Motors,7,12.6,"Nexon EV, Tiago EV, Punch EV",14
COMP01640,RG0183,MG Motor,8,14.48,"ZS EV, Comet EV",12
COMP01641,RG0183,Mahindra Electric,7,12.06,"XUV400, BE 6",13
COMP01642,RG0183,BYD,8,14.23,"Atto 3, Seal",12
COMP01643,RG0183,Hyundai,3,5.06,"Kona Electric, Ioniq 5",5
COMP01644,RG0183,Ola Electric,9,14.69,"S1 Pro, S1 Air",12
COMP01645,RG0183,Ather Energy,2,3.4,"450X, Rizta",3
COMP01646,RG0183,TVS,7,12.66,"iQube, X",11
COMP01647,RG0183,Bajaj Auto,6,10.82,"Chetak, GoGo",9
COMP01648,RG0184,Tata Motors,11,19.46,"Nexon EV, Tiago EV, Punch EV",21
COMP01649,RG0184,MG Motor,5,8.46,"ZS EV, Comet EV",7
COMP01650,RG0184,Mahindra Electric,7,12.2,"XUV400, BE 6",13
COMP01651,RG0184,BYD,3,5.83,"Atto 3, Seal",5
COMP01652,RG0184,Hyundai,5,8.15,"Kona Electric, Ioniq 5",9
COMP01653,RG0184,Ola Electric,8,13.77,"S1 Pro, S1 Air",12
COMP01654,RG0184,Ather Energy,1,0.42,"450X, Rizta",1
COMP01655,RG0184,TVS,8,14.29,"iQube, X",12
COMP01656,RG0184,Bajaj Auto,10,17.42,"Chetak, GoGo",15
COMP01657,RG0185,Tata Motors,18,19.47,"Nexon EV, Tiago EV, Punch EV",34
COMP01658,RG0185,MG Motor,15,15.79,"ZS EV, Comet EV",21
COMP01659,RG0185,Mahindra Electric,7,7.67,"XUV400, BE 6",13
COMP01660,RG0185,BYD,16,17.47,"Atto 3, Seal",24
COMP01661,RG0185,Hyundai,5,5.32,"Kona Electric, Ioniq 5",9
COMP01662,RG0185,Ola Electric,1,0.9,"S1 Pro, S1 Air",1
COMP01663,RG0185,Ather Energy,17,18.6,"450X, Rizta",25
COMP01664,RG0185,TVS,3,3.03,"iQube, X",4
COMP01665,RG0185,Bajaj Auto,11,11.75,"Chetak, GoGo",16
COMP01666,RG0186,Tata Motors,15,24.29,"Nexon EV, Tiago EV, Punch EV",27
COMP01667,RG0186,MG Motor,9,15.12,"ZS EV, Comet EV",13
COMP01668,RG0186,Mahindra Electric,9,14.94,"XUV400, BE 6",17
COMP01669,RG0186,BYD,7,11.01,"Atto 3, Seal",10
COMP01670,RG0186,Hyundai,5,8.54,"Kona Electric, Ioniq 5",10
COMP01671,RG0186,Ola Electric,1,2.11,"S1 Pro, S1 Air",2
COMP01672,RG0186,Ather Energy,3,5.52,"450X, Rizta",5
COMP01673,RG0186,TVS,8,13.04,"iQube, X",12
COMP01674,RG0186,Bajaj Auto,3,5.43,"Chetak, GoGo",5
COMP01675,RG0187,Tata Motors,19,20.2,"Nexon EV, Tiago EV, Punch EV",35
COMP01676,RG0187,MG Motor,30,32.72,"ZS EV, Comet EV",44
COMP01677,RG0187,Mahindra Electric,11,11.55,"XUV400, BE 6",20
COMP01678,RG0187,BYD,10,10.55,"Atto 3, Seal",14
COMP01679,RG0187,Hyundai,2,1.88,"Kona Electric, Ioniq 5",3
COMP01680,RG0187,Ola Electric,5,5.1,"S1 Pro, S1 Air",7
COMP01681,RG0187,Ather Energy,2,2.17,"450X, Rizta",3
COMP01682,RG0187,TVS,10,11.07,"iQube, X",15
COMP01683,RG0187,Bajaj Auto,4,4.76,"Chetak, GoGo",6
COMP01684,RG0188,Tata Motors,8,8.31,"Nexon EV, Tiago EV, Punch EV",14
COMP01685,RG0188,MG Motor,21,22.93,"ZS EV, Comet EV",31
COMP01686,RG0188,Mahindra Electric,11,11.38,"XUV400, BE 6",20
COMP01687,RG0188,BYD,4,4.57,"Atto 3, Seal",6
COMP01688,RG0188,Hyundai,21,22.3,"Kona Electric, Ioniq 5",39
COMP01689,RG0188,Ola Electric,13,13.96,"S1 Pro, S1 Air",19
COMP01690,RG0188,Ather Energy,12,13.06,"450X, Rizta",18
COMP01691,RG0188,TVS,2,1.86,"iQube, X",3
COMP01692,RG0188,Bajaj Auto,2,1.63,"Chetak, GoGo",2
COMP01693,RG0189,Tata Motors,11,17.78,"Nexon EV, Tiago EV, Punch EV",20
COMP01694,RG0189,MG Motor,2,3.02,"ZS EV, Comet EV",3
COMP01695,RG0189,Mahindra Electric,7,12.09,"XUV400, BE 6",14
COMP01696,RG0189,BYD,4,7.38,"Atto 3, Seal",7
COMP01697,RG0189,Hyundai,5,8.06,"Kona Electric, Ioniq 5",9
COMP01698,RG0189,Ola Electric,9,15.66,"S1 Pro, S1 Air",14
COMP01699,RG0189,Ather Energy,4,6.23,"450X, Rizta",5
COMP01700,RG0189,TVS,14,22.67,"iQube, X",20
COMP01701,RG0189,Bajaj Auto,4,7.11,"Chetak, GoGo",6
COMP01702,RG0190,Tata Motors,6,9.57,"Nexon EV, Tiago EV, Punch EV",11
COMP01703,RG0190,MG Motor,4,5.94,"ZS EV, Comet EV",5
COMP01704,RG0190,Mahindra Electric,7,11.64,"XUV400, BE 6",13
COMP01705,RG0190,BYD,19,31.58,"Atto 3, Seal",28
COMP01706,RG0190,Hyundai,6,10.57,"Kona Electric, Ioniq 5",12
COMP01707,RG0190,Ola Electric,12,20.2,"S1 Pro, S1 Air",18
COMP01708,RG0190,Ather Energy,2,3.31,"450X, Rizta",3
COMP01709,RG0190,TVS,3,4.44,"iQube, X",4
COMP01710,RG0190,Bajaj Auto,2,2.75,"Chetak, GoGo",2
COMP01711,RG0191,Tata Motors,18,29.74,"Nexon EV, Tiago EV, Punch EV",34
COMP01712,RG0191,MG Motor,9,15.46,"ZS EV, Comet EV",14
COMP01713,RG0191,Mahindra Electric,6,9.56,"XUV400, BE 6",11
COMP01714,RG0191,BYD,2,3.94,"Atto 3, Seal",3
COMP01715,RG0191,Hyundai,4,6.35,"Kona Electric, Ioniq 5",7
COMP01716,RG0191,Ola Electric,1,1.46,"S1 Pro, S1 Air",1
COMP01717,RG0191,Ather Energy,3,5.05,"450X, Rizta",4
COMP01718,RG0191,TVS,7,12.18,"iQube, X",11
COMP01719,RG0191,Bajaj Auto,10,16.26,"Chetak, GoGo",14
COMP01720,RG0192,Tata Motors,4,7.21,"Nexon EV, Tiago EV, Punch EV",8
COMP01721,RG0192,MG Motor,12,19.57,"ZS EV, Comet EV",17
COMP01722,RG0192,Mahindra Electric,3,4.7,"XUV400, BE 6",5
COMP01723,RG0192,BYD,1,0.46,"Atto 3, Seal",1
COMP01724,RG0192,Hyundai,12,19.85,"Kona Electric, Ioniq 5",22
COMP01725,RG0192,Ola Electric,3,5.49,"S1 Pro, S1 Air",5
COMP01726,RG0192,Ather Energy,7,11.87,"450X, Rizta",10
COMP01727,RG0192,TVS,8,13.72,"iQube, X",12
COMP01728,RG0192,Bajaj Auto,10,17.13,"Chetak, GoGo",15
COMP01729,RG0193,Tata Motors,11,18.63,"Nexon EV, Tiago EV, Punch EV",21
COMP01730,RG0193,MG Motor,2,2.87,"ZS EV, Comet EV",3
COMP01731,RG0193,Mahindra Electric,6,9.93,"XUV400, BE 6",11
COMP01732,RG0193,BYD,12,19.71,"Atto 3, Seal",17
COMP01733,RG0193,Hyundai,10,17.08,"Kona Electric, Ioniq 5",19
COMP01734,RG0193,Ola Electric,4,6.5,"S1 Pro, S1 Air",6
COMP01735,RG0193,Ather Energy,2,3.49,"450X, Rizta",3
COMP01736,RG0193,TVS,6,10.77,"iQube, X",9
COMP01737,RG0193,Bajaj Auto,7,11.02,"Chetak, GoGo",10
COMP01738,RG0194,Tata Motors,11,18.48,"Nexon EV, Tiago EV, Punch EV",21
COMP01739,RG0194,MG Motor,9,14.81,"ZS EV, Comet EV",13
COMP01740,RG0194,Mahindra Electric,11,18.91,"XUV400, BE 6",21
COMP01741,RG0194,BYD,3,4.49,"Atto 3, Seal",4
COMP01742,RG0194,Hyundai,8,12.82,"Kona Electric, Ioniq 5",14
COMP01743,RG0194,Ola Electric,8,12.72,"S1 Pro, S1 Air",11
COMP01744,RG0194,Ather Energy,3,5.31,"450X, Rizta",5
COMP01745,RG0194,TVS,2,3.53,"iQube, X",3
COMP01746,RG0194,Bajaj Auto,5,8.93,"Chetak, GoGo",8
COMP01747,RG0195,Tata Motors,6,9.17,"Nexon EV, Tiago EV, Punch EV",10
COMP01748,RG0195,MG Motor,6,10.23,"ZS EV, Comet EV",9
COMP01749,RG0195,Mahindra Electric,2,3.12,"XUV400, BE 6",4
COMP01750,RG0195,BYD,11,18.75,"Atto 3, Seal",17
COMP01751,RG0195,Hyundai,11,18.12,"Kona Electric, Ioniq 5",20
COMP01752,RG0195,Ola Electric,6,9.98,"S1 Pro, S1 Air",9
COMP01753,RG0195,Ather Energy,6,9.52,"450X, Rizta",8
COMP01754,RG0195,TVS,7,11.25,"iQube, X",10
COMP01755,RG0195,Bajaj Auto,6,9.86,"Chetak, GoGo",9
COMP01756,RG0196,Tata Motors,5,13.03,"Nexon EV, Tiago EV, Punch EV",9
COMP01757,RG0196,MG Motor,3,6.39,"ZS EV, Comet EV",3
COMP01758,RG0196,Mahindra Electric,11,26.63,"XUV400, BE 6",18
COMP01759,RG0196,BYD,1,2.66,"Atto 3, Seal",1
COMP01760,RG0196,Hyundai,2,3.83,"Kona Electric, Ioniq 5",3
COMP01761,RG0196,Ola Electric,7,17.65,"S1 Pro, S1 Air",9
COMP01762,RG0196,Ather Energy,5,11.45,"450X, Rizta",6
COMP01763,RG0196,TVS,2,5.65,"iQube, X",3
COMP01764,RG0196,Bajaj Auto,5,12.71,"Chetak, GoGo",7
COMP01765,RG0197,Tata Motors,8,20.17,"Nexon EV, Tiago EV, Punch EV",14
COMP01766,RG0197,MG Motor,1,2.08,"ZS EV, Comet EV",1
COMP01767,RG0197,Mahindra Electric,9,21.87,"XUV400, BE 6",15
COMP01768,RG0197,BYD,4,10.43,"Atto 3, Seal",6
COMP01769,RG0197,Hyundai,4,10.57,"Kona Electric, Ioniq 5",7
COMP01770,RG0197,Ola Electric,5,13.41,"S1 Pro, S1 Air",7
COMP01771,RG0197,Ather Energy,3,6.54,"450X, Rizta",3
COMP01772,RG0197,TVS,2,6.13,"iQube, X",3
COMP01773,RG0197,Bajaj Auto,4,8.8,"Chetak, GoGo",5
COMP01774,RG0198,Tata Motors,1,3.6,"Nexon EV, Tiago EV, Punch EV",2
COMP01775,RG0198,MG Motor,8,20.38,"ZS EV, Comet EV",11
COMP01776,RG0198,Mahindra Electric,2,6.06,"XUV400, BE 6",4
COMP01777,RG0198,BYD,7,17.83,"Atto 3, Seal",9
COMP01778,RG0198,Hyundai,2,6.03,"Kona Electric, Ioniq 5",4
COMP01779,RG0198,Ola Electric,1,3.47,"S1 Pro, S1 Air",2
COMP01780,RG0198,Ather Energy,4,10.39,"450X, Rizta",6
COMP01781,RG0198,TVS,3,6.61,"iQube, X",4
COMP01782,RG0198,Bajaj Auto,10,25.63,"Chetak, GoGo",14
COMP01783,RG0199,Tata Motors,11,9.73,"Nexon EV, Tiago EV, Punch EV",21
COMP01784,RG0199,MG Motor,20,18.45,"ZS EV, Comet EV",32
COMP01785,RG0199,Mahindra Electric,20,18.37,"XUV400, BE 6",40
COMP01786,RG0199,BYD,14,13.02,"Atto 3, Seal",22
COMP01787,RG0199,Hyundai,21,18.53,"Kona Electric, Ioniq 5",41
COMP01788,RG0199,Ola Electric,9,7.74,"S1 Pro, S1 Air",13
COMP01789,RG0199,Ather Energy,4,3.23,"450X, Rizta",6
COMP01790,RG0199,TVS,5,4.26,"iQube, X",7
COMP01791,RG0199,Bajaj Auto,7,6.67,"Chetak, GoGo",11
COMP01792,RG0200,Tata Motors,22,19.77,"Nexon EV, Tiago EV, Punch EV",43
COMP01793,RG0200,MG Motor,6,4.98,"ZS EV, Comet EV",9
COMP01794,RG0200,Mahindra Electric,7,6.45,"XUV400, BE 6",14
COMP01795,RG0200,BYD,6,4.96,"Atto 3, Seal",9
COMP01796,RG0200,Hyundai,16,14.66,"Kona Electric, Ioniq 5",32
COMP01797,RG0200,Ola Electric,26,23.82,"S1 Pro, S1 Air",41
COMP01798,RG0200,Ather Energy,3,2.72,"450X, Rizta",5
COMP01799,RG0200,TVS,11,9.48,"iQube, X",16
COMP01800,RG0200,Bajaj Auto,15,13.16,"Chetak, GoGo",23
COMP01801,RG0201,Tata Motors,19,16.96,"Nexon EV, Tiago EV, Punch EV",37
COMP01802,RG0201,MG Motor,5,4.23,"ZS EV, Comet EV",7
COMP01803,RG0201,Mahindra Electric,26,23.58,"XUV400, BE 6",52
COMP01804,RG0201,BYD,4,3.71,"Atto 3, Seal",6
COMP01805,RG0201,Hyundai,31,27.9,"Kona Electric, Ioniq 5",61
COMP01806,RG0201,Ola Electric,8,6.8,"S1 Pro, S1 Air",12
COMP01807,RG0201,Ather Energy,2,2.07,"450X, Rizta",4
COMP01808,RG0201,TVS,7,6.18,"iQube, X",11
COMP01809,RG0201,Bajaj Auto,10,8.57,"Chetak, GoGo",15
COMP01810,RG0202,Tata Motors,13,18.76,"Nexon EV, Tiago EV, Punch EV",26
COMP01811,RG0202,MG Motor,9,13.24,"ZS EV, Comet EV",15
COMP01812,RG0202,Mahindra Electric,9,12.24,"XUV400, BE 6",17
COMP01813,RG0202,BYD,17,23.5,"Atto 3, Seal",26
COMP01814,RG0202,Hyundai,7,9.87,"Kona Electric, Ioniq 5",14
COMP01815,RG0202,Ola Electric,7,9.22,"S1 Pro, S1 Air",10
COMP01816,RG0202,Ather Energy,6,8.9,"450X, Rizta",10
COMP01817,RG0202,TVS,1,1.49,"iQube, X",2
COMP01818,RG0202,Bajaj Auto,2,2.78,"Chetak, GoGo",3
COMP01819,RG0203,Tata Motors,17,15.52,"Nexon EV, Tiago EV, Punch EV",34
COMP01820,RG0203,MG Motor,14,12.57,"ZS EV, Comet EV",22
COMP01821,RG0203,Mahindra Electric,2,1.57,"XUV400, BE 6",3
COMP01822,RG0203,BYD,29,25.8,"Atto 3, Seal",44
COMP01823,RG0203,Hyundai,14,12.68,"Kona Electric, Ioniq 5",28
COMP01824,RG0203,Ola Electric,10,9.13,"S1 Pro, S1 Air",16
COMP01825,RG0203,Ather Energy,11,10.0,"450X, Rizta",17
COMP01826,RG0203,TVS,5,4.71,"iQube, X",8
COMP01827,RG0203,Bajaj Auto,9,8.02,"Chetak, GoGo",14
COMP01828,RG0204,Tata Motors,28,25.59,"Nexon EV, Tiago EV, Punch EV",56
COMP01829,RG0204,MG Motor,31,28.08,"ZS EV, Comet EV",48
